gridNo,featNo,weight,grid_x,grid_y,grid_z
36315,1,173.30261,21,16,31
36315,3,462.91373,21,16,31
36315,4,333.2045,21,16,31
36315,5,492.6571,21,16,31
36316,0,-14.808601,21,16,32
36316,1,310.4565,21,16,32
36316,2,575.6477,21,16,32
36316,3,548.8775,21,16,32
36316,4,832.6089,21,16,32
36316,5,548.8999,21,16,32
36317,0,-594.457,21,16,33
36317,1,-202.1267,21,16,33
36317,2,-533.96136,21,16,33
36317,3,535.6492,21,16,33
36317,4,528.08246,21,16,33
36317,5,535.6088,21,16,33
36319,1,-476.3836,21,16,35
36319,3,490.29315,21,16,35
36319,5,490.24805,21,16,35
36320,3,304.33133,21,16,36
36320,5,304.3405,21,16,36
36353,0,172.3069,21,17,22
36353,1,236.63005,21,17,22
36353,2,101.0083,21,17,22
36353,4,411.34247,21,17,22
36354,0,12.443166,21,17,23
36354,3,198.33553,21,17,23
36354,4,175.2138,21,17,23
36355,1,-339.02527,21,17,24
36355,4,609.7223,21,17,24
36355,5,478.82443,21,17,24
36357,0,121.43534,21,17,26
36357,1,11.432482,21,17,26
36357,2,703.398,21,17,26
36357,3,635.0822,21,17,26
36357,4,516.8612,21,17,26
36357,5,381.36417,21,17,26
36358,0,258.91013,21,17,27
36358,1,-191.5754,21,17,27
36358,2,-25.321434,21,17,27
36358,3,339.9042,21,17,27
36358,4,-277.69617,21,17,27
36358,5,536.8343,21,17,27
36359,0,437.91336,21,17,28
36359,1,-477.78708,21,17,28
36359,2,523.3613,21,17,28
36359,3,-566.9227,21,17,28
36359,4,-269.64594,21,17,28
36359,5,-528.976,21,17,28
36360,0,-14.865608,21,17,29
36360,1,205.72563,21,17,29
36360,2,496.97937,21,17,29
36360,3,-12.863056,21,17,29
36360,4,-82.772964,21,17,29
36360,5,-12.791178,21,17,29
36361,0,714.24365,21,17,30
36361,1,-200.8848,21,17,30
36361,2,460.16107,21,17,30
36361,3,615.9015,21,17,30
36361,4,-164.26117,21,17,30
36361,5,300.42844,21,17,30
36362,0,81.93545,21,17,31
36362,1,-405.05676,21,17,31
36362,2,197.33269,21,17,31
36362,3,485.1063,21,17,31
36362,4,606.1946,21,17,31
36362,5,422.0232,21,17,31
36363,0,-123.77318,21,17,32
36363,1,-602.1684,21,17,32
36363,2,-123.65755,21,17,32
36363,3,109.33422,21,17,32
36363,4,296.14355,21,17,32
36363,5,-109.68398,21,17,32
36364,0,-621.7221,21,17,33
36364,1,612.61176,21,17,33
36364,4,408.90356,21,17,33
36400,0,113.28573,21,18,22
36400,1,275.46698,21,18,22
36400,2,338.80942,21,18,22
36400,4,327.4285,21,18,22
36401,1,276.84708,21,18,23
36401,4,-382.38773,21,18,23
36404,0,329.81552,21,18,26
36404,1,-185.76587,21,18,26
36404,2,-235.63435,21,18,26
36404,3,285.63275,21,18,26
36404,4,-303.1366,21,18,26
36404,5,476.14105,21,18,26
36405,0,423.77106,21,18,27
36405,1,-22.566875,21,18,27
36405,2,411.82047,21,18,27
36405,3,540.80585,21,18,27
36405,4,495.359,21,18,27
36405,5,540.70715,21,18,27
36406,0,-438.38263,21,18,28
36406,1,-593.3965,21,18,28
36406,2,360.7106,21,18,28
36406,3,354.82416,21,18,28
36406,4,326.27942,21,18,28
36406,5,275.16122,21,18,28
36407,0,11.664194,21,18,29
36407,1,-157.02016,21,18,29
36407,3,657.7167,21,18,29
36407,4,-383.32022,21,18,29
36407,5,638.8176,21,18,29
36408,0,340.9455,21,18,30
36408,1,280.0822,21,18,30
36408,2,92.48049,21,18,30
36408,3,370.1858,21,18,30
36408,4,281.1592,21,18,30
36408,5,370.15378,21,18,30
36409,0,473.4176,21,18,31
36409,2,473.4279,21,18,31
36409,3,366.15817,21,18,31
36409,4,679.9032,21,18,31
36409,5,366.0999,21,18,31
36410,0,522.18396,21,18,32
36410,1,452.4163,21,18,32
36410,2,261.83597,21,18,32
36410,3,272.69867,21,18,32
36410,4,-138.72484,21,18,32
36410,5,272.737,21,18,32
36412,0,528.7914,21,18,34
36412,1,-8.559264,21,18,34
36412,2,197.24611,21,18,34
36412,3,-244.4914,21,18,34
36412,4,455.47028,21,18,34
36412,5,-244.48958,21,18,34
36413,0,188.01328,21,18,35
36413,1,47.37107,21,18,35
36413,3,-301.465,21,18,35
36413,5,-301.49625,21,18,35
36414,0,-43.03338,21,18,36
36414,1,191.4869,21,18,36
36415,3,343.34985,21,18,37
36415,5,343.28046,21,18,37
36447,1,485.3891,21,19,22
36447,3,-69.01625,21,19,22
36447,4,476.89862,21,19,22
36447,5,-69.02362,21,19,22
36451,0,-31.85501,21,19,26
36451,1,130.85988,21,19,26
36451,3,273.1787,21,19,26
36451,4,-378.7863,21,19,26
36451,5,758.60095,21,19,26
36452,0,138.2122,21,19,27
36452,1,-40.097565,21,19,27
36452,3,-82.81547,21,19,27
36452,4,-161.73053,21,19,27
36453,1,73.77072,21,19,28
36453,3,324.5235,21,19,28
36453,4,-254.77277,21,19,28
36453,5,324.68176,21,19,28
36454,0,97.77526,21,19,29
36454,1,545.7937,21,19,29
36454,3,516.8628,21,19,29
36454,4,-140.28532,21,19,29
36454,5,849.5951,21,19,29
36455,0,356.60287,21,19,30
36455,1,573.3336,21,19,30
36455,2,279.32532,21,19,30
36455,3,293.63898,21,19,30
36455,4,781.84875,21,19,30
36455,5,293.50934,21,19,30
36456,0,194.2649,21,19,31
36456,1,220.28133,21,19,31
36456,2,194.2549,21,19,31
36456,3,101.997795,21,19,31
36456,4,771.9183,21,19,31
36456,5,-82.925674,21,19,31
36458,0,110.59791,21,19,33
36458,1,110.61057,21,19,33
36458,3,430.18628,21,19,33
36458,4,248.52985,21,19,33
36458,5,430.22028,21,19,33
36459,1,-534.4666,21,19,34
36460,0,326.88992,21,19,35
36460,1,-10.716178,21,19,35
36460,3,327.71768,21,19,35
36460,5,327.669,21,19,35
36461,1,537.99304,21,19,36
36463,4,-403.70148,21,19,38
36493,4,-380.68323,21,20,21
36495,0,473.388,21,20,23
36495,1,473.35965,21,20,23
36495,4,135.41682,21,20,23
36497,0,-82.809715,21,20,25
36497,1,-400.1222,21,20,25
36497,4,141.33174,21,20,25
36500,0,170.4397,21,20,28
36500,1,-356.46936,21,20,28
36500,2,170.48691,21,20,28
36500,3,271.4141,21,20,28
36500,4,449.58783,21,20,28
36500,5,271.39615,21,20,28
36501,0,428.5794,21,20,29
36501,1,-110.230934,21,20,29
36501,2,428.56393,21,20,29
36501,3,565.39233,21,20,29
36501,4,326.7444,21,20,29
36501,5,565.4919,21,20,29
36502,0,540.5734,21,20,30
36502,1,472.05972,21,20,30
36502,3,544.14307,21,20,30
36502,4,500.18173,21,20,30
36502,5,630.709,21,20,30
36504,0,363.39136,21,20,32
36504,1,-21.20987,21,20,32
36504,3,260.644,21,20,32
36504,4,421.60117,21,20,32
36504,5,453.52524,21,20,32
36505,0,552.2961,21,20,33
36505,1,-87.72192,21,20,33
36505,2,218.20006,21,20,33
36505,3,377.16675,21,20,33
36505,4,416.52164,21,20,33
36505,5,383.75723,21,20,33
36506,1,360.2247,21,20,34
36506,3,390.67102,21,20,34
36506,4,25.311066,21,20,34
36506,5,390.55087,21,20,34
36507,1,333.263,21,20,35
36507,3,70.26887,21,20,35
36508,1,488.02145,21,20,36
36542,1,531.2354,21,21,23
36544,0,-43.527885,21,21,25
36544,1,126.49665,21,21,25
36544,2,-43.548874,21,21,25
36545,0,166.3249,21,21,26
36545,1,382.53293,21,21,26
36545,3,136.60597,21,21,26
36545,4,293.86157,21,21,26
36545,5,136.7342,21,21,26
36547,1,-399.23883,21,21,28
36547,3,-92.26224,21,21,28
36547,4,677.6735,21,21,28
36547,5,-92.22545,21,21,28
36548,1,-471.11374,21,21,29
36548,3,-307.5904,21,21,29
36548,4,454.6294,21,21,29
36548,5,380.00677,21,21,29
36549,0,204.19412,21,21,30
36549,1,-155.77473,21,21,30
36549,4,729.5679,21,21,30
36550,0,21.260508,21,21,31
36550,3,291.24493,21,21,31
36550,4,442.1854,21,21,31
36550,5,291.08716,21,21,31
36551,0,432.05246,21,21,32
36551,1,-126.19742,21,21,32
36551,2,66.45252,21,21,32
36551,3,364.7888,21,21,32
36551,4,625.3857,21,21,32
36551,5,217.76941,21,21,32
36552,3,254.14873,21,21,33
36552,4,597.17303,21,21,33
36552,5,254.30466,21,21,33
36553,0,464.27127,21,21,34
36553,1,464.3035,21,21,34
36553,3,473.44656,21,21,34
36553,4,389.2488,21,21,34
36553,5,261.458,21,21,34
36554,0,50.796257,21,21,35
36554,4,348.80096,21,21,35
36555,1,120.93129,21,21,36
36595,0,82.38081,21,22,29
36595,2,422.91226,21,22,29
36595,3,50.658077,21,22,29
36595,4,538.4586,21,22,29
36595,5,50.782837,21,22,29
36596,0,-79.397,21,22,30
36596,1,-158.43214,21,22,30
36596,2,-79.42236,21,22,30
36596,4,531.59,21,22,30
36597,0,471.74823,21,22,31
36597,1,204.68724,21,22,31
36597,2,287.60477,21,22,31
36597,3,102.85255,21,22,31
36597,4,-231.93272,21,22,31
36597,5,102.82432,21,22,31
36598,0,335.15988,21,22,32
36598,3,-68.49051,21,22,32
36600,3,397.7421,21,22,34
36600,5,397.76428,21,22,34
36638,0,-48.846104,21,23,25
36638,2,-48.80833,21,23,25
36639,1,390.33286,21,23,26
36639,4,-338.71875,21,23,26
36640,0,-411.94284,21,23,27
36640,1,124.55385,21,23,27
36640,4,204.59196,21,23,27
36641,0,526.17725,21,23,28
36641,3,299.2014,21,23,28
36641,4,583.2252,21,23,28
36641,5,299.27182,21,23,28
36643,0,-65.21286,21,23,30
36643,1,-8.091911,21,23,30
36643,3,492.8377,21,23,30
36643,4,570.3272,21,23,30
36644,3,201.95447,21,23,31
36644,4,363.1796,21,23,31
36645,0,405.16003,21,23,32
36645,4,429.65112,21,23,32
36646,0,513.1854,21,23,33
36646,2,518.0969,21,23,33
36646,4,367.9353,21,23,33
36687,0,187.54808,21,24,27
36687,1,471.50055,21,24,27
36687,2,187.65208,21,24,27
36687,3,326.57425,21,24,27
36687,4,521.59656,21,24,27
36687,5,326.69357,21,24,27
36688,0,69.8652,21,24,28
36688,1,255.96329,21,24,28
36688,2,69.90139,21,24,28
36688,3,102.35033,21,24,28
36688,4,424.22937,21,24,28
36689,0,483.29013,21,24,29
36689,2,-151.06992,21,24,29
36689,4,644.05414,21,24,29
36691,0,-4.2417026,21,24,31
36691,1,53.195198,21,24,31
36691,3,77.84665,21,24,31
36691,5,131.99086,21,24,31
36692,1,252.42247,21,24,32
36692,4,212.18279,21,24,32
36692,5,367.93463,21,24,32
37727,4,-258.805,22,10,33
37728,1,395.68805,22,10,34
37768,0,250.70343,22,11,27
37768,1,400.03784,22,11,27
37769,3,468.5287,22,11,28
37769,5,153.48477,22,11,28
37770,1,469.51117,22,11,29
37770,3,410.52115,22,11,29
37770,5,410.42368,22,11,29
37772,0,149.2604,22,11,31
37772,1,149.25333,22,11,31
37772,4,214.4862,22,11,31
37774,4,-253.39589,22,11,33
37775,0,540.173,22,11,34
37775,2,540.04315,22,11,34
37813,1,-71.53107,22,12,25
37814,0,-151.8953,22,12,26
37814,2,-151.89937,22,12,26
37815,1,-460.4813,22,12,27
37815,3,614.06714,22,12,27
37815,4,-29.948357,22,12,27
37815,5,613.98706,22,12,27
37816,1,-52.317463,22,12,28
37816,4,393.86407,22,12,28
37817,0,173.6424,22,12,29
37817,3,178.61494,22,12,29
37817,4,84.371735,22,12,29
37817,5,178.64247,22,12,29
37818,0,-353.7888,22,12,30
37818,1,-353.83408,22,12,30
37818,3,-231.02902,22,12,30
37818,4,87.299225,22,12,30
37818,5,-230.92578,22,12,30
37819,1,102.91647,22,12,31
37820,3,339.83456,22,12,32
37820,5,339.84042,22,12,32
37821,0,-322.54233,22,12,33
37821,1,-322.69016,22,12,33
37821,3,-403.5972,22,12,33
37821,5,-403.67648,22,12,33
37860,0,-472.87704,22,13,25
37860,3,352.75934,22,13,25
37860,4,-29.982553,22,13,25
37860,5,352.60767,22,13,25
37861,1,-224.24463,22,13,26
37861,3,207.23743,22,13,26
37861,4,-296.0736,22,13,26
37862,0,27.3008,22,13,27
37862,1,-111.327194,22,13,27
37862,4,383.79123,22,13,27
37863,0,447.42175,22,13,28
37863,1,323.3262,22,13,28
37863,3,132.75159,22,13,28
37863,4,248.63843,22,13,28
37863,5,132.73535,22,13,28
37864,3,37.74111,22,13,29
37864,5,-11.535519,22,13,29
37865,4,463.0233,22,13,30
37866,0,136.0861,22,13,31
37866,1,550.53046,22,13,31
37866,2,136.11066,22,13,31
37866,3,591.7815,22,13,31
37866,5,410.7989,22,13,31
37867,0,-248.6207,22,13,32
37867,1,408.5764,22,13,32
37867,2,-248.5104,22,13,32
37867,3,537.0015,22,13,32
37867,5,537.02405,22,13,32
37868,0,-477.08386,22,13,33
37868,1,-381.56076,22,13,33
37868,4,537.012,22,13,33
37871,0,-171.42503,22,13,36
37871,1,-691.42633,22,13,36
37904,4,305.579,22,14,22
37906,0,337.78403,22,14,24
37906,1,397.55667,22,14,24
37906,3,-405.61365,22,14,24
37906,4,420.14343,22,14,24
37906,5,-123.81624,22,14,24
37907,0,494.56857,22,14,25
37907,1,506.08826,22,14,25
37907,2,-205.4343,22,14,25
37907,4,462.68765,22,14,25
37909,0,296.6388,22,14,27
37909,1,-608.4305,22,14,27
37909,2,528.5732,22,14,27
37909,3,721.1531,22,14,27
37909,4,-37.117184,22,14,27
37909,5,498.4906,22,14,27
37910,1,-370.9314,22,14,28
37910,3,-139.29805,22,14,28
37910,4,355.4908,22,14,28
37910,5,-139.20778,22,14,28
37911,0,324.32968,22,14,29
37911,1,312.65573,22,14,29
37911,3,353.9944,22,14,29
37911,4,-144.87274,22,14,29
37911,5,354.10214,22,14,29
37912,0,193.62132,22,14,30
37912,2,193.62593,22,14,30
37912,3,435.95374,22,14,30
37912,4,236.2436,22,14,30
37912,5,306.00516,22,14,30
37913,1,160.43095,22,14,31
37913,3,402.5039,22,14,31
37913,5,409.26477,22,14,31
37914,0,460.93332,22,14,32
37914,2,-397.59558,22,14,32
37914,3,522.40155,22,14,32
37914,4,-292.95468,22,14,32
37914,5,64.67728,22,14,32
37915,1,446.42297,22,14,33
37916,1,-446.97256,22,14,34
37918,1,-584.0354,22,14,36
37951,1,469.95575,22,15,22
37953,1,541.1795,22,15,24
37953,3,648.5547,22,15,24
37953,4,371.80786,22,15,24
37953,5,648.63007,22,15,24
37954,0,-410.15775,22,15,25
37954,1,-346.59445,22,15,25
37954,2,310.81424,22,15,25
37954,3,444.95557,22,15,25
37954,4,-54.47461,22,15,25
37954,5,444.01465,22,15,25
37955,0,-209.11633,22,15,26
37955,1,-197.27223,22,15,26
37955,2,159.60774,22,15,26
37955,3,250.44347,22,15,26
37955,4,-476.4437,22,15,26
37955,5,250.55745,22,15,26
37956,0,322.59717,22,15,27
37956,1,-414.01193,22,15,27
37956,2,440.79514,22,15,27
37956,3,-21.59076,22,15,27
37956,4,-267.36755,22,15,27
37956,5,298.69476,22,15,27
37957,0,435.63605,22,15,28
37957,1,-259.33545,22,15,28
37957,2,374.7871,22,15,28
37957,3,299.80228,22,15,28
37957,4,354.2818,22,15,28
37957,5,-22.272457,22,15,28
37958,0,308.27658,22,15,29
37958,1,-495.11792,22,15,29
37958,2,454.52533,22,15,29
37958,4,400.1195,22,15,29
37959,0,-266.76886,22,15,30
37959,1,-84.918304,22,15,30
37959,4,564.6857,22,15,30
37960,1,337.78854,22,15,31
37960,3,603.40906,22,15,31
37960,4,880.76447,22,15,31
37960,5,253.83057,22,15,31
37961,0,-157.27835,22,15,32
37961,1,111.75362,22,15,32
37961,4,267.44815,22,15,32
37962,1,0.40185675,22,15,33
37962,3,243.2228,22,15,33
37962,5,243.07584,22,15,33
37965,4,-158.93405,22,15,36
38000,0,-77.408035,22,16,24
38000,1,345.38168,22,16,24
38000,2,-65.801285,22,16,24
38000,3,-159.29492,22,16,24
38000,4,623.1964,22,16,24
38000,5,-206.3304,22,16,24
38001,0,-28.227047,22,16,25
38001,1,-102.97152,22,16,25
38001,2,39.236122,22,16,25
38001,3,531.18146,22,16,25
38001,4,381.50568,22,16,25
38001,5,500.12177,22,16,25
38003,0,602.2239,22,16,27
38003,1,-51.503952,22,16,27
38003,2,425.7293,22,16,27
38003,3,391.09366,22,16,27
38003,4,816.703,22,16,27
38003,5,325.32547,22,16,27
38004,0,40.651073,22,16,28
38004,1,-150.13046,22,16,28
38004,2,0.89697665,22,16,28
38004,3,-298.67505,22,16,28
38004,4,493.1386,22,16,28
38004,5,-178.50798,22,16,28
38005,0,-129.54295,22,16,29
38005,1,-511.98282,22,16,29
38005,2,465.41693,22,16,29
38005,3,-161.7964,22,16,29
38005,4,-187.37306,22,16,29
38005,5,122.72142,22,16,29
38006,0,-42.261135,22,16,30
38006,1,-234.08267,22,16,30
38006,3,414.3151,22,16,30
38006,4,339.41748,22,16,30
38006,5,434.35147,22,16,30
38007,1,-412.20853,22,16,31
38007,3,498.69263,22,16,31
38007,4,293.83493,22,16,31
38007,5,498.70813,22,16,31
38008,0,-22.31953,22,16,32
38008,1,-172.69142,22,16,32
38008,2,474.18576,22,16,32
38008,3,677.8341,22,16,32
38008,4,17.97141,22,16,32
38008,5,529.3136,22,16,32
38009,0,401.40427,22,16,33
38009,1,635.62494,22,16,33
38009,2,401.44998,22,16,33
38009,3,142.74239,22,16,33
38009,4,-30.502779,22,16,33
38009,5,142.756,22,16,33
38011,3,671.43536,22,16,35
38011,5,464.95065,22,16,35
38012,0,-318.6623,22,16,36
38012,2,-318.5962,22,16,36
38012,4,541.4833,22,16,36
38045,0,101.95019,22,17,22
38045,1,-99.52197,22,17,22
38047,0,-541.95044,22,17,24
38047,1,-212.83333,22,17,24
38047,2,102.014084,22,17,24
38047,3,494.92413,22,17,24
38047,4,97.78965,22,17,24
38047,5,431.97806,22,17,24
38049,0,-78.3288,22,17,26
38049,1,-605.7127,22,17,26
38049,2,-213.73189,22,17,26
38049,3,225.0548,22,17,26
38049,4,448.40683,22,17,26
38049,5,432.57227,22,17,26
38050,0,316.4307,22,17,27
38050,1,345.32687,22,17,27
38050,2,638.0522,22,17,27
38050,3,174.58582,22,17,27
38050,4,19.85088,22,17,27
38050,5,209.31453,22,17,27
38051,0,-19.304245,22,17,28
38051,1,-341.48672,22,17,28
38051,2,114.431915,22,17,28
38051,3,198.54735,22,17,28
38051,4,-308.2604,22,17,28
38051,5,20.7896,22,17,28
38052,0,-315.78363,22,17,29
38052,1,253.70094,22,17,29
38052,3,341.62872,22,17,29
38052,4,-816.9329,22,17,29
38052,5,339.73975,22,17,29
38053,0,-29.486536,22,17,30
38053,1,114.96365,22,17,30
38053,3,498.51285,22,17,30
38053,4,420.7004,22,17,30
38053,5,290.8198,22,17,30
38054,1,-410.6394,22,17,31
38054,3,171.24773,22,17,31
38054,4,-341.75433,22,17,31
38054,5,171.23436,22,17,31
38055,0,-158.40561,22,17,32
38055,1,-233.14154,22,17,32
38055,2,-158.42467,22,17,32
38055,3,253.18178,22,17,32
38055,4,-144.22963,22,17,32
38055,5,253.20253,22,17,32
38056,0,-107.335014,22,17,33
38056,1,-642.0799,22,17,33
38056,3,77.193726,22,17,33
38056,4,-538.94165,22,17,33
38056,5,77.21985,22,17,33
38092,0,-177.25093,22,18,22
38092,2,-177.24811,22,18,22
38093,0,-542.077,22,18,23
38093,1,226.11156,22,18,23
38093,3,217.32472,22,18,23
38093,4,482.21216,22,18,23
38093,5,217.23354,22,18,23
38096,0,170.69788,22,18,26
38096,1,-60.497173,22,18,26
38096,2,329.19986,22,18,26
38096,4,407.6036,22,18,26
38097,0,518.0261,22,18,27
38097,1,274.63712,22,18,27
38097,2,456.32172,22,18,27
38097,3,192.55286,22,18,27
38097,4,83.83128,22,18,27
38097,5,192.60106,22,18,27
38098,0,271.3371,22,18,28
38098,1,-231.77803,22,18,28
38098,2,88.94343,22,18,28
38098,3,376.41733,22,18,28
38098,4,-364.7259,22,18,28
38098,5,376.4962,22,18,28
38099,0,-282.1555,22,18,29
38099,1,-352.41678,22,18,29
38099,3,148.92288,22,18,29
38099,4,168.70953,22,18,29
38099,5,149.0137,22,18,29
38100,0,320.35892,22,18,30
38100,1,229.22902,22,18,30
38100,2,320.468,22,18,30
38100,3,394.74426,22,18,30
38100,4,17.08558,22,18,30
38100,5,394.7956,22,18,30
38101,1,396.2508,22,18,31
38101,3,615.46924,22,18,31
38101,4,451.20926,22,18,31
38101,5,346.5454,22,18,31
38102,0,-509.1416,22,18,32
38102,1,-453.80927,22,18,32
38104,0,194.30106,22,18,34
38104,1,62.259098,22,18,34
38104,3,483.35876,22,18,34
38104,4,325.3116,22,18,34
38104,5,483.4375,22,18,34
38105,4,455.3853,22,18,35
38139,4,540.74396,22,19,22
38143,0,-677.53894,22,19,26
38143,1,-574.45996,22,19,26
38143,2,-194.09227,22,19,26
38143,3,278.12665,22,19,26
38143,4,93.57441,22,19,26
38143,5,278.23935,22,19,26
38144,0,-142.33795,22,19,27
38144,1,307.34854,22,19,27
38144,4,-371.09833,22,19,27
38145,0,328.79095,22,19,28
38145,1,471.10693,22,19,28
38145,2,430.74725,22,19,28
38145,3,179.54224,22,19,28
38145,4,620.63116,22,19,28
38145,5,179.49113,22,19,28
38146,0,-119.75494,22,19,29
38146,1,509.02707,22,19,29
38146,3,409.4478,22,19,29
38146,4,586.8307,22,19,29
38146,5,609.99963,22,19,29
38147,0,89.218925,22,19,30
38147,2,89.25694,22,19,30
38147,3,199.64352,22,19,30
38147,4,464.30453,22,19,30
38147,5,432.56787,22,19,30
38148,0,438.17258,22,19,31
38148,1,-533.55963,22,19,31
38148,2,438.16904,22,19,31
38148,3,619.64185,22,19,31
38148,4,488.50638,22,19,31
38148,5,619.7347,22,19,31
38150,1,115.88752,22,19,33
38150,3,447.0241,22,19,33
38150,4,78.7539,22,19,33
38150,5,446.91467,22,19,33
38151,1,473.43478,22,19,34
38151,3,25.354172,22,19,34
38151,5,5.8452725,22,19,34
38152,1,87.37791,22,19,35
38185,1,343.00497,22,20,21
38187,1,-542.1052,22,20,23
38187,3,304.30536,22,20,23
38187,5,304.3236,22,20,23
38189,0,423.91895,22,20,25
38189,1,222.55916,22,20,25
38192,0,478.65793,22,20,28
38192,2,478.47733,22,20,28
38192,3,-272.56378,22,20,28
38192,4,63.097214,22,20,28
38192,5,-461.2232,22,20,28
38193,0,-303.51297,22,20,29
38193,1,-263.64706,22,20,29
38193,3,377.94064,22,20,29
38193,4,322.8666,22,20,29
38193,5,377.9529,22,20,29
38194,0,408.4188,22,20,30
38194,1,193.88737,22,20,30
38194,2,397.25586,22,20,30
38194,3,437.46933,22,20,30
38194,4,81.04975,22,20,30
38194,5,437.49503,22,20,30
38196,0,338.88617,22,20,32
38196,1,21.133259,22,20,32
38196,3,252.50568,22,20,32
38196,4,523.3227,22,20,32
38196,5,252.51053,22,20,32
38197,0,459.73334,22,20,33
38197,2,459.632,22,20,33
38197,3,5.548343,22,20,33
38197,4,-16.813602,22,20,33
38197,5,5.5522,22,20,33
38198,0,-43.027832,22,20,34
38198,1,-42.954727,22,20,34
38198,3,241.27328,22,20,34
38198,4,403.98917,22,20,34
38198,5,241.21222,22,20,34
38199,0,472.3962,22,20,35
38199,1,205.79971,22,20,35
38199,5,21.280848,22,20,35
38234,3,-260.55432,22,21,23
38234,4,-409.47678,22,21,23
38234,5,-260.66498,22,21,23
38237,0,461.15347,22,21,26
38237,1,218.71136,22,21,26
38237,2,461.06894,22,21,26
38237,3,166.33406,22,21,26
38237,4,470.57803,22,21,26
38239,0,336.79,22,21,28
38239,3,227.77525,22,21,28
38239,4,378.77768,22,21,28
38239,5,308.22705,22,21,28
38240,4,511.23108,22,21,29
38241,0,285.11267,22,21,30
38241,2,284.95526,22,21,30
38241,4,162.57954,22,21,30
38242,1,550.80554,22,21,31
38242,4,341.1869,22,21,31
38243,0,471.62628,22,21,32
38243,2,446.832,22,21,32
38243,4,241.19055,22,21,32
38244,0,7.714818,22,21,33
38244,1,-237.2569,22,21,33
38244,2,-235.64508,22,21,33
38244,3,473.64017,22,21,33
38244,4,241.22647,22,21,33
38244,5,473.64304,22,21,33
38245,3,403.98196,22,21,34
38245,5,403.81503,22,21,34
38287,0,540.5481,22,22,29
38287,1,419.10153,22,22,29
38287,2,540.4169,22,22,29
38287,3,352.01233,22,22,29
38287,4,447.94632,22,22,29
38287,5,351.9301,22,22,29
38288,1,521.40015,22,22,30
38288,3,139.83066,22,22,30
38288,4,609.81024,22,22,30
38288,5,42.040962,22,22,30
38289,0,529.94885,22,22,31
38289,2,529.9597,22,22,31
38289,3,454.29807,22,22,31
38289,5,454.27457,22,22,31
38290,0,252.29199,22,22,32
38290,1,389.15097,22,22,32
38290,4,-16.766684,22,22,32
38330,0,166.19923,22,23,25
38330,1,166.356,22,23,25
38331,0,277.23215,22,23,26
38331,2,277.11096,22,23,26
38331,3,-75.11967,22,23,26
38331,5,-75.135086,22,23,26
38332,0,328.9482,22,23,27
38332,2,328.8936,22,23,27
38332,4,381.53964,22,23,27
38333,1,301.6255,22,23,28
38335,0,164.28282,22,23,30
38335,1,-542.98785,22,23,30
38335,2,164.28078,22,23,30
38335,4,503.38113,22,23,30
38336,4,130.06744,22,23,31
38337,0,447.149,22,23,32
38337,1,327.10202,22,23,32
38337,4,395.8039,22,23,32
38381,0,452.03076,22,24,29
39417,4,238.29668,23,10,31
39419,0,243.2427,23,10,33
39462,0,250.62517,23,11,29
39462,1,457.62598,23,11,29
39462,2,-334.33047,23,11,29
39463,0,407.7534,23,11,30
39463,2,407.80606,23,11,30
39463,3,469.54678,23,11,30
39464,0,-258.93274,23,11,31
39464,1,-258.91656,23,11,31
39465,4,214.48474,23,11,32
39466,4,-403.65005,23,11,33
39505,1,196.48117,23,12,25
39506,1,231.73164,23,12,26
39506,3,174.0494,23,12,26
39507,0,403.754,23,12,27
39507,1,403.635,23,12,27
39508,0,-148.4374,23,12,28
39508,3,441.03098,23,12,28
39508,4,-391.93094,23,12,28
39508,5,440.94504,23,12,28
39509,0,175.47754,23,12,29
39509,3,-148.34837,23,12,29
39509,4,122.560326,23,12,29
39510,0,-117.91725,23,12,30
39510,1,-118.03315,23,12,30
39510,4,199.8969,23,12,30
39511,0,193.68217,23,12,31
39511,4,-407.07556,23,12,31
39513,3,-356.44827,23,12,33
39513,5,-356.43533,23,12,33
39552,0,-539.9158,23,13,25
39552,1,-411.79086,23,13,25
39552,3,-41.019547,23,13,25
39552,5,-148.76122,23,13,25
39553,4,401.8505,23,13,26
39554,3,302.8431,23,13,27
39554,5,302.7597,23,13,27
39555,0,478.57697,23,13,28
39555,1,250.61513,23,13,28
39555,3,412.02838,23,13,28
39555,4,153.58676,23,13,28
39555,5,412.1238,23,13,28
39556,4,133.28325,23,13,29
39557,0,291.39874,23,13,30
39557,1,408.60294,23,13,30
39557,3,-144.89934,23,13,30
39557,4,-150.42958,23,13,30
39557,5,-144.89938,23,13,30
39558,0,-318.89624,23,13,31
39558,1,364.2842,23,13,31
39561,0,-420.70618,23,13,34
39561,1,-420.5422,23,13,34
39562,1,-330.3926,23,13,35
39563,1,339.91257,23,13,36
39596,0,112.6079,23,14,22
39596,1,536.82886,23,14,22
39596,4,123.67178,23,14,22
39598,0,-536.86884,23,14,24
39598,3,540.2386,23,14,24
39598,4,206.13347,23,14,24
39598,5,540.28735,23,14,24
39599,0,425.55692,23,14,25
39599,1,-89.26828,23,14,25
39599,4,340.65247,23,14,25
39601,0,-198.53119,23,14,27
39601,1,-575.15125,23,14,27
39601,4,363.99686,23,14,27
39602,0,361.04688,23,14,28
39602,1,-99.4762,23,14,28
39602,3,354.9842,23,14,28
39602,4,114.74547,23,14,28
39602,5,355.1405,23,14,28
